"concept","frequency","relative_frequency-across_texts","relative_percentage-across_texts","tf-idf","gram_type","number_of_texts"
"vonda","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"chief","46","0.027544910179640718","2.384296813853801E-4","0.0010971700591260842","single","37"
"presently","5","0.0029940119760479044","2.5916269715802187E-5","1.7112851063862987E-4","single","5"
"deletes","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"scoundrel","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"comed","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"marc","6","0.003592814371257485","3.109952365896262E-5","2.0535421276635582E-4","single","5"
"mazhar","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"demand-side","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"mara","22","0.013173652694610778","1.1403158674952963E-4","5.893204812715345E-4","single","21"
"dream","4","0.0023952095808383233","2.073301577264175E-5","1.415292472798647E-4","single","4"
"aronow","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"current_efct_date","5","0.0029940119760479044","2.5916269715802187E-5","1.7112851063862987E-4","ngram","5"
"agencies","27","0.016167664670658683","1.399478564653318E-4","7.70345522563027E-4","single","15"
"mark","300","0.17964071856287425","0.0015549761829481313","0.004478097546199031","single","207"
"emails","15","0.008982035928143712","7.774880914740656E-5","4.4531888014084025E-4","single","12"
"mari","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"red_light","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","ngram","1"
"deleted","9","0.005389221556886228","4.6649285488443934E-5","2.8610598566824466E-4","single","8"
"comes","38","0.022754491017964073","1.9696364984009661E-4","9.063578749302435E-4","single","37"
"collegial","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"mart","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"wrt","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"derivation","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"mars","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"comex","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"soled","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"mary","80","0.04790419161676647","4.14660315452835E-4","0.001714633239929062","single","59"
"senior","89","0.053293413173652694","4.613096009412789E-4","0.0017787450402348283","single","78"
"administration","56","0.033532934131736525","2.902622208169845E-4","0.001406399576123183","single","29"
"atal","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"fawcett","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"jane","24","0.01437125748502994","1.243980946358505E-4","6.620711213353696E-4","single","18"
"lorena","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"jana","9","0.005389221556886228","4.6649285488443934E-5","2.9233512972445553E-4","single","7"
"trough","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"issue","200","0.11976047904191617","0.0010366507886320874","0.0033616046303646878","single","144"
"price-discovery","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"carpets","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"attribute","2","0.0011976047904191617","1.0366507886320875E-5","8.513565506724386E-5","single","1"
"achieve","15","0.008982035928143712","7.774880914740656E-5","4.4531888014084025E-4","single","12"
"chmok","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"chico","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"mailbox","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"disadvantage","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"magazine","4","0.0023952095808383233","2.073301577264175E-5","1.415292472798647E-4","single","4"
"wou","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"verifysessioncontinuity","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"controls","14","0.008383233532934131","7.256555520424612E-5","4.365067641078892E-4","single","9"
"jmforney","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"wow","7","0.004191616766467066","3.628277760212306E-5","2.273717675634654E-4","single","7"
"flatten","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"chick","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"details","75","0.04491017964071856","3.887440457370328E-4","0.0015522785686929018","single","68"
"wop","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"borrowings","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"farms","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"combs","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"wor","4","0.0023952095808383233","2.073301577264175E-5","1.559002787071762E-4","single","2"
"mitchell","6","0.003592814371257485","3.109952365896262E-5","2.0535421276635582E-4","single","5"
"infinitely","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"temporarily","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"orthiness","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"won","69","0.04131736526946108","3.576445220780702E-4","0.0014280962831974696","single","68"
"jani","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"oasis","10","0.005988023952095809","5.183253943160437E-5","3.328068319955056E-4","single","6"
"chica","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"judgments","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"enron-related","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"brains","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"centana","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"craver","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"hanson","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"egan","5","0.0029940119760479044","2.5916269715802187E-5","1.9487534838397025E-4","single","2"
"vision","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"wpd","8","0.004790419161676647","4.14660315452835E-5","2.5985344864396046E-4","single","7"
"replacing","6","0.003592814371257485","3.109952365896262E-5","2.0535421276635582E-4","single","5"
"underbilling","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"athena","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"amuse","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"maps","4","0.0023952095808383233","2.073301577264175E-5","1.4749376422551374E-4","single","3"
"mapp","18","0.010778443113772455","9.329857097688787E-5","5.722119713364893E-4","single","8"
"disconnect","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"special","125","0.0748502994011976","6.479067428950547E-4","0.0026264100490818337","single","64"
"fundamental","10","0.005988023952095809","5.183253943160437E-5","3.1179054579134945E-4","single","9"
"skew","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"egas","4","0.0023952095808383233","2.073301577264175E-5","1.7027131013448772E-4","single","1"
"krapels","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"need","830","0.49700598802395207","0.004302100772823163","0.007739950116806876","single","610"
"visite","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"menos","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"using","105","0.06287425149700598","5.442416640318459E-4","0.0020581867834075607","single","84"
"inputting","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"passthrough","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"fish","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"turbocharge","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"outflow","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"snits","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"wdc","2","0.0011976047904191617","1.0366507886320875E-5","8.513565506724386E-5","single","1"
"missing","23","0.013772455089820359","1.1921484069269005E-4","6.21924287523615E-4","single","20"
"wcw","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"top-level","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"corvallis","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"firs","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"hennessy","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"reflective","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"circumference","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"wettlaufer","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"ordinary","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"bertges","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"creative","5","0.0029940119760479044","2.5916269715802187E-5","1.7112851063862987E-4","single","5"
"cooperated","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"biotech","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"attract","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"worthless","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"look_back","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","ngram","2"
"smoke","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"uttered","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"doubted","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"blocking","3","0.0017964071856287425","1.554976182948131E-5","1.277034826008658E-4","single","1"
"wbs","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"voltage","5","0.0029940119760479044","2.5916269715802187E-5","1.7112851063862987E-4","single","5"
"fist","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"salmon","6","0.003592814371257485","3.109952365896262E-5","2.0535421276635582E-4","single","5"
"liabilites","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"airliners","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"greenlee","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"voice-message","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"uutella","3","0.0017964071856287425","1.554976182948131E-5","1.1692520903038214E-4","single","2"
"horrible","8","0.004790419161676647","4.14660315452835E-5","2.662454655964045E-4","single","6"
"gagging","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"trouble","39","0.023353293413173652","2.0214690378325705E-4","9.595574917298193E-4","single","32"
"deanna","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"division","19","0.011377245508982036","9.848182492004831E-5","5.420949973591672E-4","single","15"
"missile","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"conkl","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"ified","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"wes","12","0.00718562874251497","6.219904731792525E-5","3.562551041126722E-4","single","12"
"examined","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"wer","8","0.004790419161676647","4.14660315452835E-5","2.543164317051064E-4","single","8"
"wet","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"barney","9","0.005389221556886228","4.6649285488443934E-5","2.9952614879595504E-4","single","6"
"barner","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"barnes","7","0.004191616766467066","3.628277760212306E-5","2.273717675634654E-4","single","7"
"thorough","3","0.0017964071856287425","1.554976182948131E-5","1.1062032316913529E-4","single","3"
"streaming","2","0.0011976047904191617","1.0366507886320875E-5","7.79501393535881E-5","single","2"
"wem","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","single","1"
"the_big_dig_shows_off_a_northbound_tunnel","1","5.988023952095808E-4","5.183253943160438E-6","4.256782753362193E-5","ngram","1"
